away_final_score,away_team,g_id,home_final_score,home_team
4,mil,201600801.0,1,phi
5,nya,201600802.0,4,det
3,pit,201600803.0,4,mia
16,sea,201600804.0,13,sdn
6,sfn,201600805.0,0,atl
4,tba,201600806.0,6,min
9,ana,201600807.0,2,pit
0,ari,201600808.0,6,chn
2,atl,201600809.0,4,lan
3,cha,201600810.0,10,det
0,col,201600811.0,4,sdn
1,kca,201600812.0,6,cle
3,mil,201600813.0,6,phi
5,nya,201600814.0,6,bal
6,nyn,201600815.0,2,mia
2,oak,201600816.0,12,hou
3,sea,201600817.0,7,tex
5,sfn,201600818.0,1,sln
4,tba,201600819.0,2,min
5,tor,201600820.0,2,bos
2,was,201600821.0,7,cin
7,ana,201600822.0,8,pit
3,ari,201600823.0,5,chn
0,atl,201600824.0,4,lan
4,cha,201600825.0,7,det
3,col,201600826.0,4,sdn
1,kca,201600827.0,7,cle
6,mil,201600828.0,3,phi
8,nya,201600829.0,6,bal
6,nyn,201600830.0,4,mia
5,oak,201600831.0,6,hou
4,sea,201600832.0,10,tex
4,sfn,201600833.0,7,sln
7,tba,201600834.0,4,min
4,tor,201600835.0,6,bos
3,was,201600836.0,6,cin
5,ana,201600837.0,4,pit
3,ari,201600838.0,2,chn
6,atl,201600839.0,12,lan
2,cha,201600840.0,5,det
10,col,201600841.0,3,sdn
0,kca,201600842.0,7,cle
1,mil,201600843.0,8,phi
1,nya,201600844.0,3,bal
0,nyn,201600845.0,1,mia
2,oak,201600846.0,5,hou
2,sea,201600847.0,3,tex
3,sfn,201600848.0,6,sln
7,tba,201600849.0,5,min
5,tor,201600850.0,4,bos
10,was,201600851.0,9,cin
2,ana,201600852.0,5,nya
2,atl,201600853.0,7,sdn
6,chn,201600854.0,4,phi
3,cle,201600855.0,1,sea
6,col,201600856.0,1,lan
5,hou,201600857.0,6,tex
1,kca,201600858.0,4,bal
6,tba,201600859.0,4,ari
0,tor,201600860.0,11,det
3,ana,201600861.0,6,nya
3,atl,201600862.0,4,sdn
5,bos,201600863.0,3,sfn
2,chn,201600864.0,3,phi
1,cle,201600865.0,7,sea
3,col,201600866.0,4,lan
3,hou,201600867.0,4,tex
1,kca,201600868.0,9,bal
4,mia,201600869.0,6,min
1,nyn,201600870.0,3,pit
1,nyn,201600871.0,3,pit
4,oak,201600872.0,5,mil
6,sln,201600873.0,7,cin
0,tba,201600874.0,5,ari
2,tor,201600875.0,3,det
10,was,201600876.0,5,cha
6,ana,201600877.0,12,nya
4,atl,201600878.0,2,sdn
1,bos,201600879.0,2,sfn
8,chn,201600880.0,1,phi
0,cle,201600881.0,5,sea
1,col,201600882.0,0,lan
3,hou,201600883.0,1,tex
0,kca,201600884.0,4,bal
5,mia,201600885.0,7,min
6,nyn,201600886.0,5,pit
0,oak,201600887.0,4,mil
12,sln,201600888.0,7,cin
6,tba,201600889.0,3,ari
7,tor,201600890.0,2,det
11,was,201600891.0,4,cha
3,ana,201600892.0,6,nya
6,bal,201600893.0,5,tor
5,cle,201600894.0,3,sea
3,hou,201600895.0,5,tex
10,mia,201600896.0,3,min
5,nyn,201600897.0,2,mil
5,pit,201600898.0,11,col
3,sln,201600899.0,2,cin
1,was,201600900.0,3,cha
3,bal,201600901.0,4,tor
8,bos,201600902.0,1,min
1,chn,201600903.0,5,atl
6,cle,201600904.0,2,ana
0,det,201600905.0,4,nya
3,hou,201600906.0,4,tba
5,kca,201600907.0,7,cha
3,lan,201600908.0,2,sfn
8,mia,201600909.0,6,ari
2,nyn,201600910.0,1,mil
1,oak,201600911.0,2,cin
6,phi,201600912.0,9,was
7,sdn,201600913.0,5,col
9,sln,201600914.0,3,pit
5,tex,201600915.0,7,sea
6,bal,201600916.0,11,tor
15,bos,201600917.0,4,min
8,chn,201600918.0,2,atl
3,cle,201600919.0,4,ana
6,det,201600920.0,1,nya
4,hou,201600921.0,3,tba
4,kca,201600922.0,1,cha
4,lan,201600923.0,5,sfn
3,mia,201600924.0,5,ari
4,nyn,201600925.0,7,mil
1,oak,201600926.0,2,cin
0,phi,201600927.0,8,was
3,sdn,201600928.0,5,col
5,sln,201600929.0,1,pit
2,tex,201600930.0,1,sea
9,bal,201600931.0,10,tor
4,bos,201600932.0,7,min
13,chn,201600933.0,2,atl
8,cle,201600934.0,3,ana
4,det,201600935.0,1,nya
0,hou,201600936.0,5,tba
3,kca,201600937.0,1,cha
1,lan,201600938.0,2,sfn
0,mia,201600939.0,6,ari
3,nyn,201600940.0,5,mil
6,oak,201600941.0,1,cin
4,phi,201600942.0,5,was
1,sdn,201600943.0,2,col
8,sln,201600944.0,3,pit
6,tex,201600945.0,4,sea
1,chn,201600946.0,4,was
9,cin,201600947.0,8,atl
1,cle,201600948.0,2,kca
9,det,201600949.0,10,cha
2,lan,201600950.0,3,ari
13,mia,201600951.0,4,sdn
5,mil,201600952.0,11,sfn
9,min,201600953.0,4,ana
7,phi,201600954.0,0,tor
5,tex,201600955.0,14,oak
3,bal,201600956.0,2,bos
4,chn,201600957.0,3,was
3,cin,201600958.0,1,atl
2,cle,201600959.0,3,kca
11,det,201600960.0,8,cha
5,hou,201600961.0,2,sln
7,lan,201600962.0,4,ari
5,mia,201600963.0,2,sdn
2,mil,201600964.0,3,sfn
4,min,201600965.0,5,ana
10,nya,201600966.0,13,col
3,phi,201600967.0,11,tor
4,pit,201600968.0,0,nyn
7,sea,201600969.0,8,tba
10,tex,201600970.0,6,oak
4,bal,201600971.0,6,bos
4,chn,201600972.0,5,was
8,cin,201600973.0,9,atl
4,cle,201600974.0,9,kca
3,det,201600975.0,5,cha
4,hou,201600976.0,1,sln
3,lan,201600977.0,2,ari
3,mia,201600978.0,6,sdn
1,mil,201600979.0,10,sfn
2,min,201600980.0,10,ana
3,nya,201600981.0,6,col
2,pit,201600982.0,11,nyn
2,sea,201600983.0,3,tba
7,tex,201600984.0,5,oak
7,tor,201600985.0,2,phi
5,bal,201600986.0,1,bos
2,cin,201600987.0,7,atl
10,det,201600988.0,4,kca
8,mil,201600989.0,6,lan
4,nya,201600990.0,1,min
4,pit,201600991.0,6,nyn
6,sea,201600992.0,4,tba
5,tex,201600993.0,1,oak
13,tor,201600994.0,2,phi
8,was,201600995.0,5,sdn
2,ana,201600996.0,3,oak
10,ari,201600997.0,2,phi
5,atl,201600998.0,1,nyn
2,cha,201600999.0,3,cle
4,cin,201601000.0,2,hou
1,col,201601001.0,5,mia
3,det,201601002.0,10,kca
2,mil,201601003.0,3,lan
8,nya,201601004.0,2,min
0,pit,201601005.0,6,chn
8,sea,201601006.0,4,bos
5,sfn,201601007.0,1,tba
1,tex,201601008.0,0,sln
13,tor,201601009.0,3,bal
7,was,201601010.0,5,sdn
7,ana,201601011.0,1,oak
4,ari,201601012.0,1,phi
4,atl,201601013.0,3,nyn
2,cha,201601014.0,13,cle
4,cin,201601015.0,5,hou
6,col,201601016.0,9,mia
5,det,201601017.0,16,kca
6,mil,201601018.0,10,lan
7,nya,201601019.0,6,min
3,pit,201601020.0,4,chn
2,sea,201601021.0,6,bos
6,sfn,201601022.0,4,tba
4,tex,201601023.0,3,sln
2,tor,201601024.0,4,bal
3,was,201601025.0,7,sdn
2,ana,201601026.0,0,oak
5,ari,201601027.0,1,phi
6,atl,201601028.0,0,nyn
2,cha,201601029.0,3,cle
0,cin,201601030.0,6,hou
0,col,201601031.0,3,mia
1,det,201601032.0,2,kca
1,mil,201601033.0,2,lan
4,nya,201601034.0,7,min
5,pit,201601035.0,10,chn
1,sea,201601036.0,2,bos
5,sfn,201601037.0,1,tba
5,tex,201601038.0,4,sln
6,tor,201601039.0,11,bal
3,was,201601040.0,6,sdn
7,ana,201601041.0,10,hou
3,ari,201601042.0,1,phi
3,bal,201601043.0,4,tex
3,cha,201601044.0,1,bos
5,col,201601045.0,3,mia
7,sea,201601046.0,8,det
0,sfn,201601047.0,1,pit
3,sln,201601048.0,2,chn
4,tba,201601049.0,7,cle
1,was,201601050.0,4,lan
2,ana,201601051.0,3,hou
4,ari,201601052.0,2,tor
3,atl,201601053.0,2,mia
3,cha,201601054.0,1,bos
8,cin,201601055.0,2,tex
8,col,201601056.0,4,nya
1,kca,201601057.0,2,nyn
3,mil,201601058.0,5,oak
10,phi,201601059.0,14,min
10,sdn,201601060.0,7,bal
2,sea,201601061.0,4,det
15,sfn,201601062.0,4,pit
4,sln,201601063.0,3,chn
0,tba,201601064.0,6,cle
2,was,201601065.0,3,lan
2,ana,201601066.0,3,hou
2,ari,201601067.0,5,tor
0,atl,201601068.0,3,mia
8,cha,201601069.0,6,bos
4,cin,201601070.0,6,tex
8,col,201601071.0,9,nya
3,kca,201601072.0,4,nyn
4,mil,201601073.0,2,oak
5,phi,201601074.0,6,min
2,sdn,201601075.0,7,bal
1,sea,201601076.0,5,det
7,sfn,201601077.0,6,pit
7,sln,201601078.0,2,chn
1,tba,201601079.0,6,cle
3,was,201601080.0,4,lan
7,ari,201601081.0,6,col
7,cha,201601082.0,8,bos
2,chn,201601083.0,4,mia
3,nyn,201601084.0,4,atl
5,oak,201601085.0,4,ana
7,phi,201601086.0,3,min
7,sdn,201601087.0,4,cin
4,sea,201601088.0,4,det
5,sfn,201601089.0,3,pit
10,ari,201601090.0,9,col
8,bos,201601091.0,7,tex
5,chn,201601092.0,4,mia
7,cle,201601093.0,5,det
13,hou,201601094.0,4,kca
6,lan,201601095.0,8,pit
3,min,201601096.0,5,nya
8,nyn,201601097.0,6,atl
7,oak,201601098.0,4,ana
4,phi,201601099.0,5,sfn
13,sdn,201601100.0,4,cin
3,sln,201601101.0,4,sea
3,tba,201601102.0,6,bal
2,tor,201601103.0,3,cha
3,was,201601104.0,5,mil
6,ari,201601105.0,11,col
3,bos,201601106.0,10,tex
6,chn,201601107.0,9,mia
6,cle,201601108.0,0,det
13,hou,201601109.0,5,kca
1,lan,201601110.0,6,pit
1,min,201601111.0,2,nya
1,nyn,201601112.0,0,atl
7,oak,201601113.0,3,ana
3,phi,201601114.0,2,sfn
3,sdn,201601115.0,0,cin
4,sln,201601116.0,5,sea
0,tba,201601117.0,5,bal
6,tba,201601118.0,8,bal
10,tor,201601119.0,8,cha
5,was,201601120.0,6,mil
7,ari,201601121.0,9,col
2,bos,201601122.0,6,tex
1,chn,201601123.0,6,mia
9,cle,201601124.0,3,det
1,hou,201601125.0,6,kca
3,lan,201601126.0,4,pit
7,min,201601127.0,1,nya
2,nyn,201601128.0,5,atl
6,oak,201601129.0,7,ana
7,phi,201601130.0,8,sfn
0,sdn,201601131.0,3,cin
11,sln,201601132.0,6,sea
5,tba,201601133.0,12,bal
2,tor,201601134.0,5,cha
3,was,201601135.0,2,mil
7,bos,201601136.0,13,tba
11,chn,201601137.0,8,cin
8,cle,201601138.0,3,atl
4,hou,201601139.0,2,ana
5,lan,201601140.0,4,pit
4,nyn,201601141.0,11,was
8,oak,201601142.0,3,sfn
8,phi,201601143.0,0,ari
2,sln,201601144.0,6,kca
9,tex,201601145.0,6,nya
5,tor,201601146.0,9,col
11,bal,201601147.0,7,sdn
8,bos,201601148.0,2,tba
7,chn,201601149.0,2,cin
5,cle,201601150.0,3,atl
7,hou,201601151.0,1,ana
6,lan,201601152.0,5,mil
5,mia,201601153.0,7,det
4,min,201601154.0,0,cha
0,nyn,201601155.0,5,was
13,oak,201601156.0,11,sfn
4,phi,201601157.0,3,ari
2,pit,201601158.0,5,sea
8,sln,201601159.0,4,kca
7,tex,201601160.0,1,nya
14,tor,201601161.0,9,col
12,bal,201601162.0,6,sdn
0,bos,201601163.0,4,tba
9,chn,201601164.0,2,cin
3,cle,201601165.0,0,atl
10,hou,201601166.0,4,ana
3,kca,201601167.0,2,sln
0,lan,201601168.0,7,mil
3,mia,201601169.0,10,det
6,min,201601170.0,9,cha
2,nyn,201601171.0,4,was
9,phi,201601172.0,8,ari
8,pit,201601173.0,1,sea
1,sfn,201601174.0,7,oak
7,tex,201601175.0,9,nya
5,tor,201601176.0,3,col
3,bal,201601177.0,5,sea
3,chn,201601178.0,4,nyn
4,cin,201601179.0,13,was
4,cle,201601180.0,1,tor
10,det,201601181.0,7,tba
4,kca,201601182.0,2,sln
8,lan,201601183.0,1,mil
5,mia,201601184.0,8,atl
5,min,201601185.0,6,cha
12,sfn,201601186.0,6,oak
1,tex,201601187.0,1,nya
4,ana,201601188.0,5,bos
2,bal,201601189.0,5,sea
0,cha,201601190.0,5,hou
2,chn,201601191.0,10,nyn
2,cin,201601192.0,3,was
2,cle,201601193.0,1,tor
0,col,201601194.0,5,lan
10,det,201601195.0,2,tba
3,kca,201601196.0,4,phi
7,mia,201601197.0,5,atl
1,mil,201601198.0,7,sln
6,nya,201601199.0,7,sdn
7,pit,201601200.0,3,oak
6,sfn,201601201.0,4,ari
3,tex,201601202.0,2,min
21,ana,201601203.0,2,bos
6,bal,201601204.0,12,sea
7,cha,201601205.0,6,hou
3,chn,201601206.0,4,nyn
9,cin,201601207.0,4,was
6,cle,201601208.0,9,tor
1,col,201601209.0,6,lan
3,det,201601210.0,2,tba
6,kca,201601211.0,2,phi
1,mia,201601212.0,9,atl
0,mil,201601213.0,3,sln
1,nya,201601214.0,2,sdn
4,pit,201601215.0,2,oak
5,sfn,201601216.0,6,ari
5,tex,201601217.0,17,min
5,ana,201601218.0,10,bos
4,bal,201601219.0,9,sea
4,cha,201601220.0,1,hou
3,chn,201601221.0,14,nyn
1,cin,201601222.0,12,was
1,cle,201601223.0,17,tor
1,col,201601224.0,4,lan
5,det,201601225.0,1,tba
2,kca,201601226.0,7,phi
5,mia,201601227.0,2,atl
8,mil,201601228.0,9,sln
6,nya,201601229.0,3,sdn
6,pit,201601230.0,3,oak
5,sfn,201601231.0,4,ari
4,tex,201601232.0,5,min
2,ana,201601233.0,4,tba
2,atl,201601234.0,8,phi
5,bal,201601235.0,7,lan
4,cin,201601236.0,10,chn
1,col,201601237.0,3,sfn
3,det,201601238.0,5,cle
2,kca,201601239.0,6,tor
6,mia,201601240.0,8,nyn
1,mil,201601241.0,0,was
2,nya,201601242.0,8,cha
3,oak,201601243.0,1,min
4,pit,201601244.0,2,sln
8,sdn,201601245.0,4,ari
1,sea,201601246.0,2,hou
5,tex,201601247.0,12,bos
13,ana,201601248.0,5,tba
1,atl,201601249.0,5,phi
4,bal,201601250.0,1,lan
9,cin,201601251.0,5,chn
7,col,201601252.0,3,sfn
1,det,201601253.0,12,cle
3,kca,201601254.0,8,tor
5,mia,201601255.0,2,nyn
5,mil,201601256.0,2,was
9,nya,201601257.0,0,cha
4,oak,201601258.0,11,min
5,pit,201601259.0,2,sln
5,sdn,201601260.0,7,ari
2,sea,201601261.0,5,hou
7,tex,201601262.0,2,bos
7,ana,201601263.0,2,tba
3,atl,201601264.0,4,phi
6,bal,201601265.0,4,lan
5,cin,201601266.0,3,chn
1,col,201601267.0,5,sfn
12,det,201601268.0,2,cle
2,kca,201601269.0,4,tor
2,mia,201601270.0,4,nyn
4,mil,201601271.0,7,was
0,nya,201601272.0,5,cha
0,oak,201601273.0,4,min
7,pit,201601274.0,5,sln
13,sdn,201601275.0,6,ari
8,sea,201601276.0,9,hou
6,tex,201601277.0,11,bos
5,ana,201601278.0,1,tba
4,atl,201601279.0,3,chn
4,det,201601280.0,5,tor
10,min,201601281.0,1,tex
5,nya,201601282.0,4,cle
3,oak,201601283.0,1,hou
2,phi,201601284.0,11,col
1,pit,201601285.0,5,sln
6,sdn,201601286.0,0,lan
3,sea,201601287.0,4,kca
7,was,201601288.0,9,nyn
9,ana,201601289.0,5,bal
2,ari,201601290.0,6,sfn
11,atl,201601291.0,8,cha
4,chn,201601292.0,8,pit
1,cin,201601293.0,3,mia
0,det,201601294.0,6,tor
5,min,201601295.0,6,tex
2,nya,201601296.0,10,cle
9,oak,201601297.0,10,hou
5,phi,201601298.0,3,col
6,sdn,201601299.0,10,lan
3,sea,201601300.0,2,kca
3,sln,201601301.0,4,mil
5,tba,201601302.0,6,bos
3,was,201601303.0,1,nyn
2,ana,201601304.0,3,bal
2,ari,201601305.0,4,sfn
4,atl,201601306.0,5,cha
6,chn,201601307.0,12,pit
2,cin,201601308.0,4,mia
3,det,201601309.0,2,tor
8,min,201601310.0,6,tex
7,nya,201601311.0,6,cle
3,oak,201601312.0,2,hou
3,phi,201601313.0,8,col
3,sdn,201601314.0,4,lan
3,sea,201601315.0,5,kca
8,sln,201601316.0,1,mil
1,tba,201601317.0,4,bos
6,was,201601318.0,1,nyn
2,ana,201601319.0,4,bal
0,ari,201601320.0,4,sfn
2,atl,201601321.0,0,cha
6,chn,201601322.0,5,pit
3,cin,201601323.0,7,mia
1,det,201601324.0,6,tor
15,min,201601325.0,5,tex
11,nya,201601326.0,7,cle
1,oak,201601327.0,2,hou
10,phi,201601328.0,3,col
1,sdn,201601329.0,3,lan
8,sea,201601330.0,5,kca
5,sln,201601331.0,1,mil
0,tba,201601332.0,4,bos
3,was,201601333.0,2,nyn
2,nas,201601334.0,4,aas
4,bal,201601335.0,3,tba
5,bos,201601336.0,3,nya
0,cha,201601337.0,7,ana
5,cle,201601338.0,2,min
11,col,201601339.0,2,atl
7,hou,201601340.0,3,sea
2,kca,201601341.0,4,det
13,lan,201601342.0,7,ari
7,mia,201601343.0,6,sln
4,mil,201601344.0,5,cin
5,nyn,201601345.0,3,phi
1,pit,201601346.0,5,was
1,sfn,201601347.0,4,sdn
0,tex,201601348.0,6,chn
7,tor,201601349.0,8,oak
2,bal,201601350.0,1,tba
5,bos,201601351.0,2,nya
0,cha,201601352.0,1,ana
4,cle,201601353.0,5,min
4,col,201601354.0,3,atl
0,hou,201601355.0,1,sea
8,kca,201601356.0,4,det
1,lan,201601357.0,2,ari
0,mia,201601358.0,5,sln
9,mil,201601359.0,1,cin
2,nyn,201601360.0,4,phi
0,pit,201601361.0,6,was
6,sfn,201601362.0,6,sdn
1,tex,201601363.0,3,chn
4,tor,201601364.0,5,oak
2,bal,201601365.0,5,tba
1,bos,201601366.0,3,nya
1,cha,201601367.0,8,ana
6,cle,201601368.0,1,min
0,col,201601369.0,1,atl
8,hou,201601370.0,1,sea
2,kca,201601371.0,4,det
5,lan,201601372.0,6,ari
6,mia,201601373.0,3,sln
0,mil,201601374.0,0,cin
5,nyn,201601375.0,0,phi
2,pit,201601376.0,1,was
3,sfn,201601377.0,5,sdn
4,tex,201601378.0,1,chn
5,tor,201601379.0,3,oak
2,atl,201601380.0,8,cin
1,bal,201601381.0,2,nya
3,cha,201601382.0,4,sea
3,cle,201601383.0,7,kca
4,hou,201601384.0,7,oak
3,mia,201601385.0,2,phi
0,min,201601386.0,1,det
1,nyn,201601387.0,5,chn
2,sdn,201601388.0,10,sln
4,tba,201601389.0,7,col
5,tex,201601390.0,9,ana
5,atl,201601391.0,4,cin
1,bal,201601392.0,7,nya
6,cha,201601393.0,1,sea
7,cle,201601394.0,3,kca
3,hou,201601395.0,4,oak
8,lan,201601396.0,4,was
2,mia,201601397.0,1,phi
2,mil,201601398.0,3,pit
6,min,201601399.0,2,det
2,nyn,201601400.0,1,chn
0,sfn,201601401.0,4,bos
10,tba,201601402.0,1,col
6,tex,201601403.0,8,ana
5,tor,201601404.0,1,ari
3,atl,201601405.0,6,cin
0,bal,201601406.0,5,nya
5,cha,201601407.0,6,sea
11,cle,201601408.0,4,kca
7,hou,201601409.0,0,oak
1,lan,201601410.0,8,was
1,mia,201601411.0,4,phi
9,mil,201601412.0,5,pit
4,min,201601413.0,1,det
2,nyn,201601414.0,6,chn
2,sdn,201601415.0,4,sln
2,sdn,201601416.0,3,sln
7,sfn,201601417.0,11,bos
11,tba,201601418.0,3,col
4,tex,201601419.0,7,ana
10,tor,201601420.0,4,ari
3,atl,201601421.0,7,col
4,bal,201601422.0,1,nya
2,det,201601423.0,1,cha
6,lan,201601424.0,3,was
9,mia,201601425.0,3,phi
3,mil,201601426.0,5,pit
2,min,201601427.0,13,bos
5,sdn,201601428.0,6,sln
7,tba,201601429.0,3,oak
1,ana,201601430.0,2,hou
2,ari,201601431.0,6,cin
3,atl,201601432.0,4,col
5,chn,201601433.0,2,mil
1,cle,201601434.0,5,bal
7,det,201601435.0,5,cha
3,lan,201601436.0,4,sln
2,min,201601437.0,1,bos
5,nyn,201601438.0,3,mia
4,phi,201601439.0,0,pit
5,sdn,201601440.0,3,was
2,sea,201601441.0,1,tor
2,sfn,201601442.0,3,nya
0,tba,201601443.0,1,oak
1,tex,201601444.0,3,kca
2,ana,201601445.0,7,hou
1,ari,201601446.0,6,cin
4,atl,201601447.0,8,col
1,chn,201601448.0,6,mil
2,cle,201601449.0,5,bal
3,det,201601450.0,4,cha
7,lan,201601451.0,2,sln
11,min,201601452.0,9,bos
2,nyn,201601453.0,7,mia
4,phi,201601454.0,7,pit
2,sdn,201601455.0,3,was
14,sea,201601456.0,5,tor
2,sfn,201601457.0,1,nya
3,tba,201601458.0,4,oak
7,tex,201601459.0,4,kca
3,ana,201601460.0,13,hou
9,ari,201601461.0,8,cin
2,atl,201601462.0,7,col
6,chn,201601463.0,5,mil
3,cle,201601464.0,5,bal
4,det,201601465.0,5,cha
9,lan,201601466.0,6,sln
7,min,201601467.0,8,bos
3,nyn,201601468.0,0,mia
4,phi,201601469.0,5,pit
10,sdn,201601470.0,6,was
0,sea,201601471.0,2,tor
2,sfn,201601472.0,5,nya
2,tba,201601473.0,3,oak
2,tex,201601474.0,1,kca
6,ana,201601475.0,2,kca
2,ari,201601476.0,7,mil
4,chn,201601477.0,5,cha
7,cin,201601478.0,5,sfn
2,col,201601479.0,3,bal
4,det,201601480.0,2,bos
2,nya,201601481.0,1,hou
6,oak,201601482.0,7,tex
4,phi,201601483.0,0,mia
2,sdn,201601484.0,4,tor
13,ana,201601485.0,0,kca
4,ari,201601486.0,9,mil
2,atl,201601487.0,0,min
0,chn,201601488.0,3,cha
7,cin,201601489.0,9,sfn
6,col,201601490.0,3,bal
9,det,201601491.0,8,bos
6,nya,201601492.0,3,hou
6,oak,201601493.0,3,tex
0,phi,201601494.0,5,mia
6,sdn,201601495.0,6,tor
7,sea,201601496.0,4,pit
3,sln,201601497.0,2,nyn
1,sln,201601498.0,3,nyn
2,tba,201601499.0,3,lan
6,was,201601500.0,7,cle
5,ana,201601501.0,7,kca
8,ari,201601502.0,1,mil
9,atl,201601503.0,7,min
1,cha,201601504.0,8,chn
2,cin,201601505.0,1,sfn
3,col,201601506.0,1,bal
4,det,201601507.0,3,bos
1,nya,201601508.0,4,hou
6,oak,201601509.0,4,tex
1,phi,201601510.0,11,mia
8,sdn,201601511.0,4,tor
1,sea,201601512.0,10,pit
5,sln,201601513.0,4,nyn
3,tba,201601514.0,1,lan
4,was,201601515.0,1,cle
4,ari,201601516.0,6,mil
2,bal,201601517.0,6,min
1,bos,201601518.0,2,ana
1,cha,201601519.0,3,chn
2,col,201601520.0,1,nyn
2,kca,201601521.0,3,tex
7,phi,201601522.0,5,atl
5,sln,201601523.0,4,mia
4,was,201601524.0,2,sfn
7,ari,201601525.0,9,lan
5,bal,201601526.0,6,tor
6,bos,201601527.0,2,ana
1,cha,201601528.0,2,min
6,cin,201601529.0,0,sdn
6,col,201601530.0,1,nyn
6,hou,201601531.0,14,det
3,kca,201601532.0,8,tex
1,nya,201601533.0,5,tba
3,oak,201601534.0,5,cle
1,phi,201601535.0,2,atl
1,pit,201601536.0,3,mil
1,sea,201601537.0,12,chn
11,sln,201601538.0,6,mia
4,was,201601539.0,1,sfn
4,ari,201601540.0,2,lan
1,bal,201601541.0,9,tor
2,bos,201601542.0,5,ana
6,cha,201601543.0,5,min
1,cin,201601544.0,2,sdn
7,col,201601545.0,2,nyn
2,hou,201601546.0,3,det
1,kca,201601547.0,2,tex
3,nya,201601548.0,6,tba
3,oak,201601549.0,6,cle
9,phi,201601550.0,5,atl
3,pit,201601551.0,5,mil
4,sea,201601552.0,1,chn
0,sln,201601553.0,11,mia
3,was,201601554.0,5,sfn
3,ari,201601555.0,14,lan
6,bal,201601556.0,2,tor
5,bos,201601557.0,3,ana
4,cha,201601558.0,6,min
3,cin,201601559.0,2,sdn
4,col,201601560.0,6,nyn
0,hou,201601561.0,11,det
3,kca,201601562.0,5,tex
3,nya,201601563.0,5,tba
0,oak,201601564.0,8,cle
1,phi,201601565.0,2,atl
2,pit,201601566.0,4,mil
6,sea,201601567.0,7,chn
4,sln,201601568.0,5,mia
1,was,201601569.0,3,sfn
2,bos,201601570.0,1,sea
3,kca,201601571.0,0,tba
0,mia,201601572.0,5,chn
3,mil,201601573.0,7,sdn
12,min,201601574.0,5,cle
6,nya,201601575.0,5,nyn
1,tor,201601576.0,2,hou
14,was,201601577.0,1,ari
4,bos,201601578.0,5,sea
5,cha,201601579.0,11,det
3,kca,201601580.0,2,tba
3,lan,201601581.0,7,col
2,mia,201601582.0,3,chn
3,mil,201601583.0,2,sdn
10,min,201601584.0,6,cle
1,nya,201601585.0,7,nyn
4,oak,201601586.0,5,ana
5,pit,201601587.0,3,atl
8,sfn,201601588.0,13,phi
5,sln,201601589.0,7,cin
1,tex,201601590.0,5,bal
2,tor,201601591.0,1,hou
10,was,201601592.0,4,ari
1,bos,201601593.0,3,sea
1,cha,201601594.0,2,det
0,kca,201601595.0,12,tba
2,lan,201601596.0,12,col
4,mia,201601597.0,4,chn
3,mil,201601598.0,12,sdn
13,min,201601599.0,5,cle
5,nyn,201601600.0,9,nya
6,oak,201601601.0,8,ana
4,pit,201601602.0,8,atl
4,sfn,201601603.0,5,phi
5,sln,201601604.0,4,cin
2,tex,201601605.0,3,bal
3,tor,201601606.0,1,hou
8,was,201601607.0,3,ari
3,bos,201601608.0,2,sea
6,cha,201601609.0,3,det
2,kca,201601610.0,3,tba
4,lan,201601611.0,2,col
2,min,201601612.0,9,cle
4,nyn,201601613.0,1,nya
8,oak,201601614.0,6,ana
2,pit,201601615.0,5,atl
3,sfn,201601616.0,2,phi
0,sln,201601617.0,7,cin
5,tex,201601618.0,3,bal
4,tor,201601619.0,1,hou
4,ana,201601620.0,6,sea
0,atl,201601621.0,1,sln
7,bal,201601622.0,5,cha
9,bos,201601623.0,0,lan
7,chn,201601624.0,2,oak
2,cin,201601625.0,3,pit
7,cle,201601626.0,13,nya
5,mia,201601627.0,3,col
2,mil,201601628.0,3,ari
6,min,201601629.0,2,tba
3,nyn,201601630.0,4,det
5,phi,201601631.0,4,sdn
1,sfn,201601632.0,5,was
0,tex,201601633.0,5,hou
4,tor,201601634.0,3,kca
6,ana,201601635.0,8,sea
13,atl,201601636.0,5,sln
2,bal,201601637.0,4,cha
0,bos,201601638.0,3,lan
4,chn,201601639.0,0,oak
3,cin,201601640.0,5,pit
5,cle,201601641.0,2,nya
6,mia,201601642.0,12,col
15,mil,201601643.0,6,ari
3,min,201601644.0,7,tba
5,nyn,201601645.0,6,det
7,phi,201601646.0,9,sdn
7,sfn,201601647.0,1,was
3,tex,201601648.0,2,hou
2,tor,201601649.0,4,kca
1,ana,201601650.0,3,sea
6,atl,201601651.0,3,sln
10,bal,201601652.0,2,cha
5,bos,201601653.0,8,lan
3,chn,201601654.0,1,oak
7,cin,201601655.0,3,pit
2,cle,201601656.0,3,nya
10,mia,201601657.0,7,col
3,mil,201601658.0,9,ari
6,min,201601659.0,3,tba
3,nyn,201601660.0,1,det
6,phi,201601661.0,5,sdn
0,sfn,201601662.0,1,was
5,tex,201601663.0,3,hou
1,tor,201601664.0,7,kca
4,atl,201601665.0,3,mil
2,bal,201601666.0,3,oak
4,cin,201601667.0,5,sln
0,det,201601668.0,3,sea
1,hou,201601669.0,3,min
4,phi,201601670.0,9,lan
8,sfn,201601671.0,7,mia
5,tba,201601672.0,7,tor
4,tex,201601673.0,3,col
1,ana,201601674.0,5,chn
5,ari,201601675.0,3,nyn
2,atl,201601676.0,1,mil
1,bal,201601677.0,2,oak
